clean_utterance_path,embedding_utterance_path,interference_utterance_path,clean_segment,interference_segment,segment_length
datasets/LibriSpeech/dev-clean/2803/154320/2803-154320-0007.flac,datasets/LibriSpeech/dev-clean/2803/154320/2803-154320-0004.flac,datasets/LibriSpeech/test-clean/7021/79740/7021-79740-0004.flac,8214,11807,3
datasets/LibriSpeech/dev-clean/84/121550/84-121550-0016.flac,datasets/LibriSpeech/dev-clean/84/121550/84-121550-0032.flac,datasets/LibriSpeech/test-clean/8224/274384/8224-274384-0012.flac,55995,113807,3
datasets/LibriSpeech/dev-clean/2078/142845/2078-142845-0047.flac,datasets/LibriSpeech/dev-clean/2078/142845/2078-142845-0031.flac,datasets/LibriSpeech/test-clean/8463/294828/8463-294828-0027.flac,24289,3344,3
datasets/LibriSpeech/dev-clean/8297/275155/8297-275155-0016.flac,datasets/LibriSpeech/dev-clean/8297/275156/8297-275156-0012.flac,datasets/LibriSpeech/test-clean/2961/960/2961-960-0012.flac,58008,32206,3
datasets/LibriSpeech/dev-clean/3000/15664/3000-15664-0041.flac,datasets/LibriSpeech/dev-clean/3000/15664/3000-15664-0026.flac,datasets/LibriSpeech/dev-clean/3853/163249/3853-163249-0039.flac,31144,21108,3
datasets/LibriSpeech/test-clean/5142/33396/5142-33396-0033.flac,datasets/LibriSpeech/test-clean/5142/33396/5142-33396-0017.flac,datasets/LibriSpeech/dev-clean/5536/43358/5536-43358-0019.flac,16747,4705,3
datasets/LibriSpeech/dev-clean/2277/149897/2277-149897-0025.flac,datasets/LibriSpeech/dev-clean/2277/149896/2277-149896-0032.flac,datasets/LibriSpeech/test-clean/7021/79730/7021-79730-0003.flac,8503,121574,3
datasets/LibriSpeech/test-clean/7021/85628/7021-85628-0011.flac,datasets/LibriSpeech/test-clean/7021/79730/7021-79730-0004.flac,datasets/LibriSpeech/dev-clean/6313/76958/6313-76958-0013.flac,49142,1820,3
datasets/LibriSpeech/test-clean/1188/133604/1188-133604-0007.flac,datasets/LibriSpeech/test-clean/1188/133604/1188-133604-0031.flac,datasets/LibriSpeech/test-clean/4992/41797/4992-41797-0002.flac,83307,23541,3
datasets/LibriSpeech/dev-clean/3576/138058/3576-138058-0019.flac,datasets/LibriSpeech/dev-clean/3576/138058/3576-138058-0031.flac,datasets/LibriSpeech/test-clean/3570/5694/3570-5694-0022.flac,93624,5119,3
datasets/LibriSpeech/dev-clean/422/122949/422-122949-0010.flac,datasets/LibriSpeech/dev-clean/422/122949/422-122949-0012.flac,datasets/LibriSpeech/test-clean/4077/13754/4077-13754-0013.flac,357946,11959,3
datasets/LibriSpeech/dev-clean/2078/142845/2078-142845-0011.flac,datasets/LibriSpeech/dev-clean/2078/142845/2078-142845-0044.flac,datasets/LibriSpeech/dev-clean/5536/43363/5536-43363-0018.flac,437,42766,3
datasets/LibriSpeech/test-clean/8555/292519/8555-292519-0003.flac,datasets/LibriSpeech/test-clean/8555/292519/8555-292519-0010.flac,datasets/LibriSpeech/dev-clean/1993/147149/1993-147149-0020.flac,41582,48867,3
datasets/LibriSpeech/dev-clean/2412/153954/2412-153954-0012.flac,datasets/LibriSpeech/dev-clean/2412/153948/2412-153948-0009.flac,datasets/LibriSpeech/dev-clean/7850/73752/7850-73752-0006.flac,7649,35650,3
datasets/LibriSpeech/dev-clean/2035/152373/2035-152373-0015.flac,datasets/LibriSpeech/dev-clean/2035/147961/2035-147961-0002.flac,datasets/LibriSpeech/dev-clean/2428/83705/2428-83705-0025.flac,4142,38070,3
datasets/LibriSpeech/dev-clean/1919/142785/1919-142785-0017.flac,datasets/LibriSpeech/dev-clean/1919/142785/1919-142785-0056.flac,datasets/LibriSpeech/dev-clean/2086/149220/2086-149220-0011.flac,35451,114849,3
datasets/LibriSpeech/test-clean/237/134500/237-134500-0021.flac,datasets/LibriSpeech/test-clean/237/126133/237-126133-0002.flac,datasets/LibriSpeech/dev-clean/8842/302203/8842-302203-0000.flac,8427,20676,3
datasets/LibriSpeech/dev-clean/5895/34615/5895-34615-0015.flac,datasets/LibriSpeech/dev-clean/5895/34622/5895-34622-0017.flac,datasets/LibriSpeech/dev-clean/777/126732/777-126732-0042.flac,53903,17141,3
datasets/LibriSpeech/dev-clean/3081/166546/3081-166546-0014.flac,datasets/LibriSpeech/dev-clean/3081/166546/3081-166546-0033.flac,datasets/LibriSpeech/test-clean/8463/294828/8463-294828-0019.flac,4532,6531,3
datasets/LibriSpeech/dev-clean/2035/147961/2035-147961-0004.flac,datasets/LibriSpeech/dev-clean/2035/147961/2035-147961-0030.flac,datasets/LibriSpeech/dev-clean/1993/147964/1993-147964-0000.flac,25562,19679,3
datasets/LibriSpeech/test-clean/3729/6852/3729-6852-0016.flac,datasets/LibriSpeech/test-clean/3729/6852/3729-6852-0038.flac,datasets/LibriSpeech/test-clean/8224/274381/8224-274381-0009.flac,2926,10272,3
datasets/LibriSpeech/dev-clean/3853/163249/3853-163249-0037.flac,datasets/LibriSpeech/dev-clean/3853/163249/3853-163249-0031.flac,datasets/LibriSpeech/test-clean/1580/141083/1580-141083-0029.flac,41753,89659,3
datasets/LibriSpeech/dev-clean/3536/8226/3536-8226-0026.flac,datasets/LibriSpeech/dev-clean/3536/8226/3536-8226-0005.flac,datasets/LibriSpeech/test-clean/3570/5695/3570-5695-0004.flac,43492,8068,3
datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0018.flac,datasets/LibriSpeech/test-clean/1284/1181/1284-1181-0010.flac,datasets/LibriSpeech/test-clean/7176/88083/7176-88083-0018.flac,27938,112757,3
datasets/LibriSpeech/dev-clean/3170/137482/3170-137482-0026.flac,datasets/LibriSpeech/dev-clean/3170/137482/3170-137482-0004.flac,datasets/LibriSpeech/test-clean/121/127105/121-127105-0036.flac,77364,5183,3
datasets/LibriSpeech/dev-clean/3853/163249/3853-163249-0008.flac,datasets/LibriSpeech/dev-clean/3853/163249/3853-163249-0024.flac,datasets/LibriSpeech/test-clean/3570/5694/3570-5694-0017.flac,15867,10558,3
datasets/LibriSpeech/test-clean/237/126133/237-126133-0011.flac,datasets/LibriSpeech/test-clean/237/134500/237-134500-0016.flac,datasets/LibriSpeech/dev-clean/3576/138058/3576-138058-0017.flac,38276,30751,3
datasets/LibriSpeech/dev-clean/2277/149896/2277-149896-0000.flac,datasets/LibriSpeech/dev-clean/2277/149896/2277-149896-0034.flac,datasets/LibriSpeech/test-clean/2300/131720/2300-131720-0028.flac,96,227209,3
datasets/LibriSpeech/test-clean/1284/134647/1284-134647-0000.flac,datasets/LibriSpeech/test-clean/1284/1181/1284-1181-0018.flac,datasets/LibriSpeech/dev-clean/3081/166546/3081-166546-0047.flac,6734,9065,3
datasets/LibriSpeech/dev-clean/5536/43359/5536-43359-0016.flac,datasets/LibriSpeech/dev-clean/5536/43358/5536-43358-0001.flac,datasets/LibriSpeech/test-clean/7729/102255/7729-102255-0019.flac,17134,76058,3
datasets/LibriSpeech/test-clean/3570/5695/3570-5695-0002.flac,datasets/LibriSpeech/test-clean/3570/5696/3570-5696-0003.flac,datasets/LibriSpeech/test-clean/5683/32879/5683-32879-0014.flac,18626,43311,3
datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0032.flac,datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0012.flac,datasets/LibriSpeech/dev-clean/2035/152373/2035-152373-0011.flac,36104,31642,3
datasets/LibriSpeech/test-clean/3570/5695/3570-5695-0001.flac,datasets/LibriSpeech/test-clean/3570/5694/3570-5694-0003.flac,datasets/LibriSpeech/test-clean/4970/29093/4970-29093-0020.flac,163184,1712,3
datasets/LibriSpeech/test-clean/8230/279154/8230-279154-0002.flac,datasets/LibriSpeech/test-clean/8230/279154/8230-279154-0034.flac,datasets/LibriSpeech/test-clean/5639/40744/5639-40744-0025.flac,125846,49945,3
datasets/LibriSpeech/dev-clean/6345/64257/6345-64257-0000.flac,datasets/LibriSpeech/dev-clean/6345/93306/6345-93306-0025.flac,datasets/LibriSpeech/test-clean/8230/279154/8230-279154-0028.flac,75935,93325,3
datasets/LibriSpeech/test-clean/3575/170457/3575-170457-0005.flac,datasets/LibriSpeech/test-clean/3575/170457/3575-170457-0028.flac,datasets/LibriSpeech/dev-clean/5338/24615/5338-24615-0005.flac,46972,127710,3
datasets/LibriSpeech/test-clean/2094/142345/2094-142345-0029.flac,datasets/LibriSpeech/test-clean/2094/142345/2094-142345-0036.flac,datasets/LibriSpeech/dev-clean/652/130726/652-130726-0005.flac,54461,59570,3
datasets/LibriSpeech/dev-clean/2277/149896/2277-149896-0011.flac,datasets/LibriSpeech/dev-clean/2277/149874/2277-149874-0002.flac,datasets/LibriSpeech/test-clean/260/123288/260-123288-0006.flac,12199,4198,3
datasets/LibriSpeech/dev-clean/652/130726/652-130726-0009.flac,datasets/LibriSpeech/dev-clean/652/130737/652-130737-0000.flac,datasets/LibriSpeech/dev-clean/2086/149220/2086-149220-0010.flac,2283,51800,3
datasets/LibriSpeech/dev-clean/8297/275155/8297-275155-0002.flac,datasets/LibriSpeech/dev-clean/8297/275156/8297-275156-0003.flac,datasets/LibriSpeech/dev-clean/6295/64301/6295-64301-0002.flac,12535,13995,3
datasets/LibriSpeech/test-clean/1320/122617/1320-122617-0025.flac,datasets/LibriSpeech/test-clean/1320/122612/1320-122612-0004.flac,datasets/LibriSpeech/test-clean/3575/170457/3575-170457-0038.flac,20028,111524,3
datasets/LibriSpeech/test-clean/1580/141084/1580-141084-0029.flac,datasets/LibriSpeech/test-clean/1580/141084/1580-141084-0037.flac,datasets/LibriSpeech/test-clean/4507/16021/4507-16021-0045.flac,13143,6678,3
datasets/LibriSpeech/dev-clean/251/137823/251-137823-0013.flac,datasets/LibriSpeech/dev-clean/251/136532/251-136532-0000.flac,datasets/LibriSpeech/dev-clean/652/129742/652-129742-0016.flac,5094,16561,3
datasets/LibriSpeech/dev-clean/8842/302201/8842-302201-0005.flac,datasets/LibriSpeech/dev-clean/8842/304647/8842-304647-0005.flac,datasets/LibriSpeech/dev-clean/3000/15664/3000-15664-0040.flac,83144,35407,3
datasets/LibriSpeech/dev-clean/3081/166546/3081-166546-0082.flac,datasets/LibriSpeech/dev-clean/3081/166546/3081-166546-0079.flac,datasets/LibriSpeech/test-clean/8455/210777/8455-210777-0045.flac,37242,114447,3
datasets/LibriSpeech/test-clean/3575/170457/3575-170457-0008.flac,datasets/LibriSpeech/test-clean/3575/170457/3575-170457-0028.flac,datasets/LibriSpeech/dev-clean/8842/302201/8842-302201-0002.flac,116501,96740,3
datasets/LibriSpeech/dev-clean/777/126732/777-126732-0013.flac,datasets/LibriSpeech/dev-clean/777/126732/777-126732-0014.flac,datasets/LibriSpeech/test-clean/7021/79740/7021-79740-0002.flac,34325,20825,3
datasets/LibriSpeech/test-clean/7729/102255/7729-102255-0015.flac,datasets/LibriSpeech/test-clean/7729/102255/7729-102255-0043.flac,datasets/LibriSpeech/dev-clean/6295/244435/6295-244435-0036.flac,169186,49965,3
datasets/LibriSpeech/dev-clean/2078/142845/2078-142845-0031.flac,datasets/LibriSpeech/dev-clean/2078/142845/2078-142845-0049.flac,datasets/LibriSpeech/test-clean/4077/13751/4077-13751-0018.flac,203861,266139,3
datasets/LibriSpeech/test-clean/1221/135766/1221-135766-0001.flac,datasets/LibriSpeech/test-clean/1221/135767/1221-135767-0017.flac,datasets/LibriSpeech/test-clean/2961/960/2961-960-0009.flac,125302,39165,3
datasets/LibriSpeech/test-clean/7021/79740/7021-79740-0003.flac,datasets/LibriSpeech/test-clean/7021/79740/7021-79740-0011.flac,datasets/LibriSpeech/dev-clean/8297/275156/8297-275156-0005.flac,17730,88406,3
datasets/LibriSpeech/dev-clean/3536/23268/3536-23268-0013.flac,datasets/LibriSpeech/dev-clean/3536/23268/3536-23268-0002.flac,datasets/LibriSpeech/test-clean/672/122797/672-122797-0002.flac,53280,116259,3
datasets/LibriSpeech/dev-clean/6345/93302/6345-93302-0016.flac,datasets/LibriSpeech/dev-clean/6345/93306/6345-93306-0000.flac,datasets/LibriSpeech/dev-clean/1462/170145/1462-170145-0022.flac,39978,37674,3
datasets/LibriSpeech/test-clean/1089/134686/1089-134686-0025.flac,datasets/LibriSpeech/test-clean/1089/134686/1089-134686-0008.flac,datasets/LibriSpeech/test-clean/1320/122617/1320-122617-0021.flac,135,5108,3
datasets/LibriSpeech/test-clean/8455/210777/8455-210777-0049.flac,datasets/LibriSpeech/test-clean/8455/210777/8455-210777-0046.flac,datasets/LibriSpeech/dev-clean/3081/166546/3081-166546-0026.flac,333,50852,3
datasets/LibriSpeech/test-clean/4507/16021/4507-16021-0005.flac,datasets/LibriSpeech/test-clean/4507/16021/4507-16021-0011.flac,datasets/LibriSpeech/test-clean/237/126133/237-126133-0017.flac,1968,2662,3
datasets/LibriSpeech/dev-clean/3853/163249/3853-163249-0002.flac,datasets/LibriSpeech/dev-clean/3853/163249/3853-163249-0033.flac,datasets/LibriSpeech/test-clean/1284/1181/1284-1181-0003.flac,29706,9116,3
datasets/LibriSpeech/dev-clean/7976/110523/7976-110523-0004.flac,datasets/LibriSpeech/dev-clean/7976/110124/7976-110124-0024.flac,datasets/LibriSpeech/dev-clean/777/126732/777-126732-0053.flac,4948,6457,3
datasets/LibriSpeech/dev-clean/1673/143397/1673-143397-0005.flac,datasets/LibriSpeech/dev-clean/1673/143396/1673-143396-0017.flac,datasets/LibriSpeech/dev-clean/2277/149896/2277-149896-0010.flac,29519,25755,3
datasets/LibriSpeech/dev-clean/2086/149220/2086-149220-0009.flac,datasets/LibriSpeech/dev-clean/2086/149220/2086-149220-0044.flac,datasets/LibriSpeech/dev-clean/1993/147965/1993-147965-0006.flac,69937,67497,3
datasets/LibriSpeech/dev-clean/7976/105575/7976-105575-0006.flac,datasets/LibriSpeech/dev-clean/7976/105575/7976-105575-0008.flac,datasets/LibriSpeech/dev-clean/3853/163249/3853-163249-0000.flac,4890,13377,3
datasets/LibriSpeech/dev-clean/2428/83699/2428-83699-0000.flac,datasets/LibriSpeech/dev-clean/2428/83699/2428-83699-0029.flac,datasets/LibriSpeech/dev-clean/5694/64025/5694-64025-0015.flac,59145,3142,3
datasets/LibriSpeech/dev-clean/3752/4944/3752-4944-0047.flac,datasets/LibriSpeech/dev-clean/3752/4944/3752-4944-0008.flac,datasets/LibriSpeech/dev-clean/2086/149220/2086-149220-0035.flac,50302,2779,3
datasets/LibriSpeech/test-clean/8455/210777/8455-210777-0050.flac,datasets/LibriSpeech/test-clean/8455/210777/8455-210777-0035.flac,datasets/LibriSpeech/dev-clean/8842/302201/8842-302201-0012.flac,1071,12804,3
datasets/LibriSpeech/test-clean/3575/170457/3575-170457-0053.flac,datasets/LibriSpeech/test-clean/3575/170457/3575-170457-0021.flac,datasets/LibriSpeech/test-clean/1320/122612/1320-122612-0015.flac,65729,11574,3
datasets/LibriSpeech/dev-clean/1988/147956/1988-147956-0015.flac,datasets/LibriSpeech/dev-clean/1988/147956/1988-147956-0023.flac,datasets/LibriSpeech/test-clean/5639/40744/5639-40744-0002.flac,1902,4192,3
datasets/LibriSpeech/dev-clean/8842/302196/8842-302196-0010.flac,datasets/LibriSpeech/dev-clean/8842/302196/8842-302196-0005.flac,datasets/LibriSpeech/dev-clean/84/121550/84-121550-0018.flac,52256,38359,3
datasets/LibriSpeech/test-clean/5142/33396/5142-33396-0043.flac,datasets/LibriSpeech/test-clean/5142/33396/5142-33396-0020.flac,datasets/LibriSpeech/test-clean/2300/131720/2300-131720-0031.flac,4190,49490,3
datasets/LibriSpeech/dev-clean/3081/166546/3081-166546-0067.flac,datasets/LibriSpeech/dev-clean/3081/166546/3081-166546-0047.flac,datasets/LibriSpeech/dev-clean/3536/8226/3536-8226-0023.flac,36901,13716,3
datasets/LibriSpeech/test-clean/61/70968/61-70968-0017.flac,datasets/LibriSpeech/test-clean/61/70970/61-70970-0001.flac,datasets/LibriSpeech/dev-clean/3536/8226/3536-8226-0015.flac,21665,92798,3
datasets/LibriSpeech/test-clean/2300/131720/2300-131720-0007.flac,datasets/LibriSpeech/test-clean/2300/131720/2300-131720-0016.flac,datasets/LibriSpeech/dev-clean/6295/244435/6295-244435-0039.flac,96153,37068,3
datasets/LibriSpeech/test-clean/1320/122617/1320-122617-0041.flac,datasets/LibriSpeech/test-clean/1320/122617/1320-122617-0025.flac,datasets/LibriSpeech/test-clean/4077/13751/4077-13751-0015.flac,7376,6926,3
datasets/LibriSpeech/test-clean/3729/6852/3729-6852-0043.flac,datasets/LibriSpeech/test-clean/3729/6852/3729-6852-0019.flac,datasets/LibriSpeech/test-clean/1320/122617/1320-122617-0000.flac,4769,31221,3
datasets/LibriSpeech/dev-clean/5895/34615/5895-34615-0007.flac,datasets/LibriSpeech/dev-clean/5895/34629/5895-34629-0011.flac,datasets/LibriSpeech/dev-clean/1673/143397/1673-143397-0014.flac,14344,1947,3
datasets/LibriSpeech/test-clean/7127/75947/7127-75947-0021.flac,datasets/LibriSpeech/test-clean/7127/75946/7127-75946-0028.flac,datasets/LibriSpeech/dev-clean/251/118436/251-118436-0022.flac,42,13636,3
datasets/LibriSpeech/test-clean/260/123286/260-123286-0005.flac,datasets/LibriSpeech/test-clean/260/123286/260-123286-0028.flac,datasets/LibriSpeech/test-clean/1995/1836/1995-1836-0007.flac,4591,85,3
datasets/LibriSpeech/test-clean/7021/85628/7021-85628-0023.flac,datasets/LibriSpeech/test-clean/7021/79759/7021-79759-0000.flac,datasets/LibriSpeech/dev-clean/1462/170138/1462-170138-0008.flac,72799,1749,3
datasets/LibriSpeech/test-clean/2094/142345/2094-142345-0011.flac,datasets/LibriSpeech/test-clean/2094/142345/2094-142345-0023.flac,datasets/LibriSpeech/test-clean/5105/28241/5105-28241-0009.flac,125978,41991,3
datasets/LibriSpeech/test-clean/4077/13754/4077-13754-0005.flac,datasets/LibriSpeech/test-clean/4077/13754/4077-13754-0000.flac,datasets/LibriSpeech/test-clean/4507/16021/4507-16021-0020.flac,190860,184868,3
datasets/LibriSpeech/dev-clean/5895/34629/5895-34629-0021.flac,datasets/LibriSpeech/dev-clean/5895/34622/5895-34622-0014.flac,datasets/LibriSpeech/dev-clean/1673/143397/1673-143397-0002.flac,40989,86737,3
datasets/LibriSpeech/test-clean/5683/32865/5683-32865-0005.flac,datasets/LibriSpeech/test-clean/5683/32879/5683-32879-0020.flac,datasets/LibriSpeech/test-clean/4077/13751/4077-13751-0003.flac,18548,171439,3
datasets/LibriSpeech/dev-clean/6319/64726/6319-64726-0015.flac,datasets/LibriSpeech/dev-clean/6319/275224/6319-275224-0019.flac,datasets/LibriSpeech/dev-clean/6345/93302/6345-93302-0014.flac,4557,40675,3
datasets/LibriSpeech/test-clean/6930/81414/6930-81414-0000.flac,datasets/LibriSpeech/test-clean/6930/76324/6930-76324-0021.flac,datasets/LibriSpeech/dev-clean/7850/286674/7850-286674-0014.flac,138564,42501,3
datasets/LibriSpeech/test-clean/1089/134691/1089-134691-0013.flac,datasets/LibriSpeech/test-clean/1089/134686/1089-134686-0002.flac,datasets/LibriSpeech/test-clean/3729/6852/3729-6852-0005.flac,150049,141725,3
datasets/LibriSpeech/dev-clean/84/121550/84-121550-0030.flac,datasets/LibriSpeech/dev-clean/84/121550/84-121550-0022.flac,datasets/LibriSpeech/dev-clean/6241/61943/6241-61943-0000.flac,55280,21597,3
datasets/LibriSpeech/dev-clean/6295/64301/6295-64301-0030.flac,datasets/LibriSpeech/dev-clean/6295/64301/6295-64301-0024.flac,datasets/LibriSpeech/test-clean/3729/6852/3729-6852-0006.flac,5977,35932,3
datasets/LibriSpeech/test-clean/3575/170457/3575-170457-0029.flac,datasets/LibriSpeech/test-clean/3575/170457/3575-170457-0037.flac,datasets/LibriSpeech/dev-clean/2086/149214/2086-149214-0001.flac,20716,29764,3
datasets/LibriSpeech/test-clean/7729/102255/7729-102255-0040.flac,datasets/LibriSpeech/test-clean/7729/102255/7729-102255-0013.flac,datasets/LibriSpeech/test-clean/5105/28241/5105-28241-0000.flac,1380,39347,3
datasets/LibriSpeech/test-clean/3570/5694/3570-5694-0008.flac,datasets/LibriSpeech/test-clean/3570/5694/3570-5694-0020.flac,datasets/LibriSpeech/test-clean/121/121726/121-121726-0000.flac,19102,52791,3
datasets/LibriSpeech/dev-clean/6295/64301/6295-64301-0021.flac,datasets/LibriSpeech/dev-clean/6295/64301/6295-64301-0023.flac,datasets/LibriSpeech/test-clean/1188/133604/1188-133604-0037.flac,19967,100810,3
datasets/LibriSpeech/dev-clean/1673/143396/1673-143396-0007.flac,datasets/LibriSpeech/dev-clean/1673/143397/1673-143397-0006.flac,datasets/LibriSpeech/dev-clean/84/121123/84-121123-0005.flac,20357,46559,3
datasets/LibriSpeech/dev-clean/3000/15664/3000-15664-0034.flac,datasets/LibriSpeech/dev-clean/3000/15664/3000-15664-0000.flac,datasets/LibriSpeech/test-clean/1995/1837/1995-1837-0010.flac,81670,1724,3
datasets/LibriSpeech/test-clean/3570/5695/3570-5695-0015.flac,datasets/LibriSpeech/test-clean/3570/5694/3570-5694-0012.flac,datasets/LibriSpeech/test-clean/2094/142345/2094-142345-0027.flac,47563,583,3
datasets/LibriSpeech/test-clean/5142/33396/5142-33396-0051.flac,datasets/LibriSpeech/test-clean/5142/36377/5142-36377-0005.flac,datasets/LibriSpeech/dev-clean/422/122949/422-122949-0016.flac,11615,13813,3
datasets/LibriSpeech/test-clean/1995/1826/1995-1826-0019.flac,datasets/LibriSpeech/test-clean/1995/1826/1995-1826-0001.flac,datasets/LibriSpeech/test-clean/4970/29095/4970-29095-0024.flac,7927,30247,3
datasets/LibriSpeech/test-clean/4446/2275/4446-2275-0006.flac,datasets/LibriSpeech/test-clean/4446/2275/4446-2275-0041.flac,datasets/LibriSpeech/test-clean/5639/40744/5639-40744-0016.flac,195,70571,3
datasets/LibriSpeech/test-clean/2961/960/2961-960-0014.flac,datasets/LibriSpeech/test-clean/2961/961/2961-961-0018.flac,datasets/LibriSpeech/dev-clean/3170/137482/3170-137482-0021.flac,65041,79245,3
datasets/LibriSpeech/test-clean/7729/102255/7729-102255-0041.flac,datasets/LibriSpeech/test-clean/7729/102255/7729-102255-0022.flac,datasets/LibriSpeech/dev-clean/2035/147961/2035-147961-0005.flac,13516,66291,3
datasets/LibriSpeech/dev-clean/8297/275155/8297-275155-0018.flac,datasets/LibriSpeech/dev-clean/8297/275155/8297-275155-0019.flac,datasets/LibriSpeech/dev-clean/6345/93306/6345-93306-0002.flac,30374,7691,3
datasets/LibriSpeech/test-clean/3570/5694/3570-5694-0002.flac,datasets/LibriSpeech/test-clean/3570/5694/3570-5694-0007.flac,datasets/LibriSpeech/test-clean/4992/41797/4992-41797-0013.flac,89492,14826,3
datasets/LibriSpeech/test-clean/4446/2275/4446-2275-0029.flac,datasets/LibriSpeech/test-clean/4446/2275/4446-2275-0027.flac,datasets/LibriSpeech/test-clean/1089/134686/1089-134686-0031.flac,20968,9423,3
datasets/LibriSpeech/test-clean/908/157963/908-157963-0028.flac,datasets/LibriSpeech/test-clean/908/157963/908-157963-0000.flac,datasets/LibriSpeech/test-clean/121/121726/121-121726-0008.flac,9676,1640,3
datasets/LibriSpeech/dev-clean/2412/153948/2412-153948-0008.flac,datasets/LibriSpeech/dev-clean/2412/153948/2412-153948-0005.flac,datasets/LibriSpeech/dev-clean/5536/43358/5536-43358-0006.flac,21187,35821,3
datasets/LibriSpeech/dev-clean/6313/66129/6313-66129-0018.flac,datasets/LibriSpeech/dev-clean/6313/66125/6313-66125-0000.flac,datasets/LibriSpeech/test-clean/1995/1837/1995-1837-0015.flac,6275,5348,3
datasets/LibriSpeech/dev-clean/3536/23268/3536-23268-0020.flac,datasets/LibriSpeech/dev-clean/3536/8226/3536-8226-0030.flac,datasets/LibriSpeech/test-clean/2830/3980/2830-3980-0008.flac,47369,9755,3
datasets/LibriSpeech/test-clean/5639/40744/5639-40744-0023.flac,datasets/LibriSpeech/test-clean/5639/40744/5639-40744-0010.flac,datasets/LibriSpeech/test-clean/8555/284447/8555-284447-0020.flac,129884,2659,3
datasets/LibriSpeech/dev-clean/3170/137482/3170-137482-0031.flac,datasets/LibriSpeech/dev-clean/3170/137482/3170-137482-0027.flac,datasets/LibriSpeech/dev-clean/3853/163249/3853-163249-0056.flac,174754,4902,3
datasets/LibriSpeech/dev-clean/7850/281318/7850-281318-0008.flac,datasets/LibriSpeech/dev-clean/7850/286674/7850-286674-0003.flac,datasets/LibriSpeech/dev-clean/1993/147964/1993-147964-0000.flac,17097,55413,3
datasets/LibriSpeech/test-clean/8555/284447/8555-284447-0004.flac,datasets/LibriSpeech/test-clean/8555/292519/8555-292519-0006.flac,datasets/LibriSpeech/test-clean/8224/274384/8224-274384-0006.flac,18715,14986,3
datasets/LibriSpeech/dev-clean/1272/141231/1272-141231-0017.flac,datasets/LibriSpeech/dev-clean/1272/135031/1272-135031-0012.flac,datasets/LibriSpeech/test-clean/3729/6852/3729-6852-0024.flac,472,1291,3
datasets/LibriSpeech/test-clean/2300/131720/2300-131720-0037.flac,datasets/LibriSpeech/test-clean/2300/131720/2300-131720-0013.flac,datasets/LibriSpeech/test-clean/1221/135767/1221-135767-0014.flac,47722,20409,3
datasets/LibriSpeech/test-clean/2300/131720/2300-131720-0027.flac,datasets/LibriSpeech/test-clean/2300/131720/2300-131720-0001.flac,datasets/LibriSpeech/dev-clean/2078/142845/2078-142845-0004.flac,29501,125406,3
datasets/LibriSpeech/dev-clean/8842/302201/8842-302201-0000.flac,datasets/LibriSpeech/dev-clean/8842/304647/8842-304647-0002.flac,datasets/LibriSpeech/dev-clean/2428/83705/2428-83705-0012.flac,89713,58814,3
datasets/LibriSpeech/test-clean/4992/41797/4992-41797-0001.flac,datasets/LibriSpeech/test-clean/4992/23283/4992-23283-0015.flac,datasets/LibriSpeech/dev-clean/8842/302201/8842-302201-0003.flac,27359,19957,3
datasets/LibriSpeech/test-clean/4992/23283/4992-23283-0012.flac,datasets/LibriSpeech/test-clean/4992/41806/4992-41806-0010.flac,datasets/LibriSpeech/dev-clean/2428/83699/2428-83699-0027.flac,168881,4683,3
datasets/LibriSpeech/dev-clean/5895/34622/5895-34622-0022.flac,datasets/LibriSpeech/dev-clean/5895/34622/5895-34622-0001.flac,datasets/LibriSpeech/dev-clean/6241/66616/6241-66616-0007.flac,12992,16559,3
datasets/LibriSpeech/test-clean/4970/29095/4970-29095-0003.flac,datasets/LibriSpeech/test-clean/4970/29095/4970-29095-0021.flac,datasets/LibriSpeech/test-clean/7729/102255/7729-102255-0004.flac,72011,192102,3
datasets/LibriSpeech/dev-clean/2412/153947/2412-153947-0007.flac,datasets/LibriSpeech/dev-clean/2412/153954/2412-153954-0004.flac,datasets/LibriSpeech/test-clean/2300/131720/2300-131720-0032.flac,29875,4715,3
datasets/LibriSpeech/test-clean/1188/133604/1188-133604-0021.flac,datasets/LibriSpeech/test-clean/1188/133604/1188-133604-0036.flac,datasets/LibriSpeech/dev-clean/8842/302196/8842-302196-0007.flac,85226,7570,3
datasets/LibriSpeech/dev-clean/1272/135031/1272-135031-0015.flac,datasets/LibriSpeech/dev-clean/1272/141231/1272-141231-0010.flac,datasets/LibriSpeech/dev-clean/8842/304647/8842-304647-0011.flac,47329,67660,3
datasets/LibriSpeech/test-clean/4992/41797/4992-41797-0010.flac,datasets/LibriSpeech/test-clean/4992/41797/4992-41797-0006.flac,datasets/LibriSpeech/dev-clean/1673/143396/1673-143396-0013.flac,12851,58143,3
datasets/LibriSpeech/test-clean/8555/284447/8555-284447-0013.flac,datasets/LibriSpeech/test-clean/8555/284447/8555-284447-0018.flac,datasets/LibriSpeech/test-clean/7729/102255/7729-102255-0019.flac,42659,41464,3
