clean_utterance_path,embedding_utterance_path,interference_utterance_path,clean_segment,interference_segment,segment_length
datasets/VinBigdata/dataset/44838/44838/vinfast-vsmart-000007114-44838-ThuaThienHue-MienTrung-1991-nam-vinfast-vsmart.wav,datasets/VinBigdata/dataset/44838/44838/vinfast-vsmart-000007013-44838-ThuaThienHue-MienTrung-1991-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/660/660-F-34/16k_660-12.wav,2246,67331,3
datasets/VinBigdata/dataset/53680/53680/vinfast-vsmart-000002354-53680-DaNang-MienTrung-2002-nu-vinfast-vsmart.wav,datasets/VinBigdata/dataset/53680/53680/vinfast-vsmart-000002605-53680-DaNang-MienTrung-2002-nu-vinfast-vsmart-1.wav,datasets/ZaloAI2020/private-test/14/14/16k_24JeUXzBgU9yFkjU47Jh.wav,268,49559,3
datasets/ZaloAI2020/dataset/717/717-F-39/16k_717-4.wav,datasets/ZaloAI2020/dataset/717/717-F-39/16k_717-10.wav,datasets/VinBigdata/dataset/49321/49321/vinfast-vsmart-000009166-49321-QuangNam-MienTrung-1995-nam-vinfast-vsmart.wav,9812,43410,3
datasets/ZaloAI2020/dataset/571/571-M-29/16k_571-11.wav,datasets/ZaloAI2020/dataset/571/571-M-29/16k_571.wav,datasets/ZaloAI2020/private-test/35/35/16k_CPr253wejP9xwNFOtw9x.wav,6421,3860,3
datasets/ZaloAI2020/dataset/595/595-M-29/16k_595-13.wav,datasets/ZaloAI2020/dataset/595/595-M-29/16k_595-6.wav,datasets/VinBigdata/dataset/Chungltk_in_1612/Chungltk_in_1612/vinfast-vsmart-000000739-Chungltk_in_1612-HaNoi-MienBac-1950-nu-vinfast-vsmart-1.wav,61,20400,3
datasets/ZaloAI2020/dataset/764/764-M-29/16k_764-10.wav,datasets/ZaloAI2020/dataset/764/764-M-29/16k_764-9.wav,datasets/VinBigdata/dataset/46869/46869/vinfast-vsmart-000004645-46869-PhuYen-MienTrung-1982-nam-vinfast-vsmart-1.wav,105735,618,3
datasets/VinBigdata/dataset/51976/51976/vinfast-vsmart-000001403-51976-HaTinh-MienTrung-2002-nam-vinfast-vsmart.wav,datasets/VinBigdata/dataset/51976/51976/vinfast-vsmart-000000389-51976-HaTinh-MienTrung-2002-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/462/462-F-31/16k_462-17.wav,10540,9668,3
datasets/ZaloAI2020/dataset/804/804-M-30/16k_804-7.wav,datasets/ZaloAI2020/dataset/804/804-M-30/16k_804-12.wav,datasets/VinBigdata/dataset/52200/52200/vinfast-vsmart-000000238-52200-GiaLai-MienTrung-1991-nam-vinfast-vsmart-1.wav,16941,2255,3
datasets/ZaloAI2020/dataset/434/434-F-30/16k_434-35.wav,datasets/ZaloAI2020/dataset/434/434-F-30/16k_434-18.wav,datasets/ZaloAI2020/dataset/773/773-F-30/16k_773-13.wav,25050,3013,3
datasets/ZaloAI2020/dataset/652/652-F-31/16k_652-2.wav,datasets/ZaloAI2020/dataset/652/652-F-31/16k_652-34.wav,datasets/VinBigdata/dataset/51673/51673/vinfast-vsmart-000008014-51673-HaTinh-MienTrung-2002-nu-vinfast-vsmart-1.wav,4913,901,3
datasets/VinBigdata/dataset/52910/52910/vinfast-vsmart-000004367-52910-ThuaThienHue-MienTrung-2002-nu-vinfast-vsmart.wav,datasets/VinBigdata/dataset/52910/52910/vinfast-vsmart-000006329-52910-ThuaThienHue-MienTrung-2002-nu-vinfast-vsmart.wav,datasets/VinBigdata/dataset/41633/41633/vinfast-vsmart-000004357-41633-QuangNam-MienTrung-1993-nam-vinfast-vsmart-1.wav,46107,5060,3
datasets/VinBigdata/dataset/49698/49698/vinfast-vsmart-000003468-49698-HaTinh-MienTrung-2001-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/49698/49698/vinfast-vsmart-000000905-49698-HaTinh-MienTrung-2001-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/private-test/12/12/16k_WLP20vYqz43a7GsngTlW.wav,1494,1915,3
datasets/ZaloAI2020/dataset/431/431-F-27/16k_431-22.wav,datasets/ZaloAI2020/dataset/431/431-F-27/16k_431-12.wav,datasets/ZaloAI2020/dataset/594/594-F-25/16k_594-11.wav,114511,921,3
datasets/VinBigdata/dataset/48987/48987/vinfast-vsmart-000000146-48987-GiaLai-MienTrung-2001-nu-vinfast-vsmart.wav,datasets/VinBigdata/dataset/48987/48987/vinfast-vsmart-000004244-48987-GiaLai-MienTrung-2001-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/54656/54656/vinfast-vsmart-000006217-54656-BinhDinh-MienTrung-2002-nu-vinfast-vsmart-1.wav,19460,2789,3
datasets/VinBigdata/dataset/47919/47919/vinfast-vsmart-000004537-47919-PhuYen-MienTrung-2001-nu-vinfast-vsmart.wav,datasets/VinBigdata/dataset/47919/47919/vinfast-vsmart-000001867-47919-PhuYen-MienTrung-2001-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Boinv_in_2211/Boinv_in_2211/vinfast-vsmart-000005492-Boinv_in_2211-HaNoi-MienBac-1960-nam-vinfast-vsmart-1.wav,38854,2920,3
datasets/VinBigdata/dataset/48105/48105/vinfast-vsmart-000002907-48105-DakNong-MienTrung-2001-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/48105/48105/vinfast-vsmart-000001832-48105-DakNong-MienTrung-2001-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/760/760-M-30/16k_760-13.wav,6216,726,3
datasets/VinBigdata/dataset/54591/54591/vinfast-vsmart-000005093-54591-NgheAn-MienTrung-2002-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/54591/54591/vinfast-vsmart-000001408-54591-NgheAn-MienTrung-2002-nu-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/726/726-M-34/16k_726-6.wav,34286,2700,3
datasets/ZaloAI2020/dataset/711/711-F-29/16k_711-19.wav,datasets/ZaloAI2020/dataset/711/711-F-29/16k_711-17.wav,datasets/VinBigdata/dataset/Congtb_str_1812/Congtb_str_1812/vinfast-vsmart-000001944-Congtb_str_1812-VinhPhuc-MienBac-1949-nam-vinfast-vsmart-1.wav,85144,18198,3
datasets/ZaloAI2020/private-test/14/14/16k_8hchaLRZosLZ2OM6l77m.wav,datasets/ZaloAI2020/private-test/14/14/16k_pxhkUW1nXO13aI2mk2yl.wav,datasets/VinBigdata/dataset/Antd_cr_3112/Antd_cr_3112/vinfast-vsmart-000005041-Antd_cr_3112-TPHoChiMinh-MienNam-1994-nam-vinfast-vsmart-1.wav,904,6982,3
datasets/ZaloAI2020/dataset/632/632-M-27/16k_632-2.wav,datasets/ZaloAI2020/dataset/632/632-M-27/16k_632-M-27.wav,datasets/ZaloAI2020/dataset/89/89-F-26/16k_89-25.wav,2533,13792,3
datasets/VinBigdata/dataset/52081/52081/vinfast-vsmart-000007979-52081-ThuaThienHue-MienTrung-1995-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/52081/52081/vinfast-vsmart-000001900-52081-ThuaThienHue-MienTrung-1995-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/51884/51884/vinfast-vsmart-000004829-51884-PhuYen-MienTrung-2002-nu-vinfast-vsmart-1.wav,20268,1774,3
datasets/VinBigdata/dataset/Bacdv_cf_2612/Bacdv_cf_2612/vinfast-vsmart-000001799-Bacdv_cf_2612-HaNoi-MienBac-1950-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Bacdv_cf_2612/Bacdv_cf_2612/vinfast-vsmart-000003627-Bacdv_cf_2612-HaNoi-MienBac-1950-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Buimanhhung/Buimanhhung/vinfast-vsmart-000001016-Buimanhhung-QuangTri-MienTrung-1945-nam-vinfast-vsmart.wav,7479,11780,3
datasets/ZaloAI2020/private-test/27/27/16k_KjNxH2aC0YB3JHU8YL4r.wav,datasets/ZaloAI2020/private-test/27/27/16k_k4gQX5xCLL7HZcr6q0Za.wav,datasets/VinBigdata/dataset/47146/47146/vinfast-vsmart-000006319-47146-PhuYen-MienTrung-2001-nam-vinfast-vsmart-1.wav,2586,552,3
datasets/ZaloAI2020/dataset/579/579-F-39/16k_579-6.wav,datasets/ZaloAI2020/dataset/579/579-F-39/16k_579-8.wav,datasets/VinBigdata/dataset/Chind_in_1911/Chind_in_1911/vinfast-vsmart-000000690-Chind_in_1911-HaNoi-MienBac-1937-nam-vinfast-vsmart-1.wav,18003,327,3
datasets/VinBigdata/dataset/Binha/Binha/vinfast-vsmart-000003977-Binha-DaNang-MienTrung-1975-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Binha/Binha/vinfast-vsmart-000006669-Binha-DaNang-MienTrung-1975-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Anhtu/Anhtu/vinfast-vsmart-000004998-Anhtu-DaNang-MienTrung-1993-nam-vinfast-vsmart-1.wav,16847,43290,3
datasets/ZaloAI2020/dataset/509/509-M-29/16k_509-33.wav,datasets/ZaloAI2020/dataset/509/509-M-29/16k_509-10.wav,datasets/VinBigdata/dataset/Bandth_cf_1712/Bandth_cf_1712/vinfast-vsmart-000004265-Bandth_cf_1712-HaNoi-MienBac-1948-nu-vinfast-vsmart-1.wav,6489,6631,3
datasets/ZaloAI2020/dataset/737/737-F-26/16k_737-17.wav,datasets/ZaloAI2020/dataset/737/737-F-26/16k_737-8.wav,datasets/ZaloAI2020/dataset/785/785-F-28/16k_785.wav,57,37592,3
datasets/VinBigdata/dataset/52257/52257/vinfast-vsmart-000000235-52257-QuangNgai-MienTrung-1990-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/52257/52257/vinfast-vsmart-000000811-52257-QuangNgai-MienTrung-1990-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/53884/53884/vinfast-vsmart-000003638-53884-DaNang-MienTrung-2002-nu-vinfast-vsmart-1.wav,25457,20022,3
datasets/ZaloAI2020/dataset/467/467-M-37/16k_467-13.wav,datasets/ZaloAI2020/dataset/467/467-M-37/16k_467-7.wav,datasets/ZaloAI2020/dataset/700/700-M-40/16k_700-16.wav,10242,3044,3
datasets/ZaloAI2020/dataset/441/441-M-37/16k_441-8.wav,datasets/ZaloAI2020/dataset/441/441-M-37/16k_441-17.wav,datasets/VinBigdata/dataset/53789/53789/vinfast-vsmart-000003942-53789-ThanhHoa-MienTrung-2002-nu-vinfast-vsmart-1.wav,8561,15295,3
datasets/ZaloAI2020/dataset/735/735-F-35/16k_735-5.wav,datasets/ZaloAI2020/dataset/735/735-F-35/16k_735-3.wav,datasets/VinBigdata/dataset/53807/53807/vinfast-vsmart-000004000-53807-PhuYen-MienTrung-2001-nu-vinfast-vsmart-1.wav,90289,485,3
datasets/ZaloAI2020/dataset/804/804-M-30/16k_804.wav,datasets/ZaloAI2020/dataset/804/804-M-30/16k_804-13.wav,datasets/ZaloAI2020/dataset/566/566-F-32/16k_566-16.wav,5740,25008,3
datasets/ZaloAI2020/dataset/563/563-F-29/16k_563-13.wav,datasets/ZaloAI2020/dataset/563/563-F-29/16k_563-21.wav,datasets/VinBigdata/dataset/50143/50143/vinfast-vsmart-000000318-50143-QuangTri-MienTrung-2001-nam-vinfast-vsmart-1.wav,1051,581,3
datasets/ZaloAI2020/dataset/785/785-F-28/16k_785-4.wav,datasets/ZaloAI2020/dataset/785/785-F-28/16k_785-15.wav,datasets/ZaloAI2020/private-test/20/20/16k_agwYE80Lb6nUVa4cCj3m.wav,7648,3718,3
datasets/VinBigdata/dataset/52775/52775/vinfast-vsmart-000004577-52775-QuangTri-MienTrung-2002-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/52775/52775/vinfast-vsmart-000012439-52775-QuangTri-MienTrung-2002-nu-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/496/496-M-50/16k_496-24.wav,1418,11132,3
datasets/VinBigdata/dataset/41459/41459/vinfast-vsmart-000004021-41459-PhuYen-MienTrung-1991-nam-vinfast-vsmart.wav,datasets/VinBigdata/dataset/41459/41459/vinfast-vsmart-000006094-41459-PhuYen-MienTrung-1991-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/751/751-F-31/16k_751-4.wav,2734,29282,3
datasets/VinBigdata/dataset/410011/410011/vinfast-vsmart-000006469-410011-GiaLai-MienTrung-1999-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/410011/410011/vinfast-vsmart-000000417-410011-GiaLai-MienTrung-1999-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/68/68-M-53/16k_68-24.wav,387,12641,3
datasets/VinBigdata/dataset/Buingoctoan_hr_0712/Buingoctoan_hr_0712/vinfast-vsmart-000000052-Buingoctoan_hr_0712-TPHoChiMinh-MienNam-2001-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Buingoctoan_hr_0712/Buingoctoan_hr_0712/vinfast-vsmart-000004290-Buingoctoan_hr_0712-TPHoChiMinh-MienNam-2001-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Anhp_hr_1712/Anhp_hr_1712/vinfast-vsmart-000005514-Anhp_hr_1712-HaNoi-MienBac-1974-nam-vinfast-vsmart-1.wav,5500,1352,3
datasets/ZaloAI2020/dataset/561/561-M-45/16k_561-M-45-15.wav,datasets/ZaloAI2020/dataset/561/561-M-45/16k_561-13.wav,datasets/ZaloAI2020/dataset/592/592-F-24/16k_592-F-24.wav,757,14627,3
datasets/ZaloAI2020/dataset/600/600-M-29/16k_600-18.wav,datasets/ZaloAI2020/dataset/600/600-M-29/16k_600-5.wav,datasets/VinBigdata/dataset/54851/54851/vinfast-vsmart-000004225-54851-ThuaThienHue-MienTrung-1994-nu-vinfast-vsmart-1.wav,972,1372,3
datasets/ZaloAI2020/dataset/86/86-M-31/16k_86-6.wav,datasets/ZaloAI2020/dataset/86/86-M-31/16k_86-18.wav,datasets/VinBigdata/dataset/47007/47007/vinfast-vsmart-000001956-47007-QuangNam-MienTrung-2001-nam-vinfast-vsmart-1.wav,5621,2911,3
datasets/VinBigdata/dataset/Amnv_str_1411/Amnv_str_1411/vinfast-vsmart-000000886-Amnv_str_1411-ThaiBinh-MienBac-1951-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Amnv_str_1411/Amnv_str_1411/vinfast-vsmart-000003925-Amnv_str_1411-ThaiBinh-MienBac-1951-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/674/674-F-26/16k_674-F-26.wav,28993,13919,3
datasets/ZaloAI2020/dataset/773/773-F-30/16k_773-9.wav,datasets/ZaloAI2020/dataset/773/773-F-30/16k_773-4.wav,datasets/VinBigdata/dataset/49242/49242/vinfast-vsmart-000004422-49242-NgheAn-MienTrung-2001-nu-vinfast-vsmart-1.wav,385,115,3
datasets/VinBigdata/dataset/54761/54761/vinfast-vsmart-000004527-54761-HaNoi-MienTrung-1991-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/54761/54761/vinfast-vsmart-000000834-54761-HaNoi-MienTrung-1991-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/45303/45303/vinfast-vsmart-000006572-45303-DakLak-MienTrung-2000-nu-vinfast-vsmart-1.wav,3670,30448,3
datasets/VinBigdata/dataset/Anh1/Anh1/vinfast-vsmart-000000086-Anh1-DaNang-MienTrung-1982-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Anh1/Anh1/vinfast-vsmart-000000554-Anh1-DaNang-MienTrung-1982-nu-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/786/786-M-35/16k_786-11.wav,769,20398,3
datasets/VinBigdata/dataset/53440/53440/vinfast-vsmart-000001484-53440-QuangTri-MienTrung-2002-nu-vinfast-vsmart.wav,datasets/VinBigdata/dataset/53440/53440/vinfast-vsmart-000000877-53440-QuangTri-MienTrung-2002-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/54025/54025/vinfast-vsmart-000004737-54025-DaNang-MienTrung-1999-nu-vinfast-vsmart-1.wav,23789,20029,3
datasets/ZaloAI2020/dataset/66/66-M-26/16k_66-10.wav,datasets/ZaloAI2020/dataset/66/66-M-26/16k_66.wav,datasets/VinBigdata/dataset/47652/47652/vinfast-vsmart-000000267-47652-GiaLai-MienTrung-1993-nam-vinfast-vsmart-1.wav,32378,10073,3
datasets/VinBigdata/dataset/44316/44316/vinfast-vsmart-000004431-44316-PhuYen-MienTrung-2000-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/44316/44316/vinfast-vsmart-000005836-44316-PhuYen-MienTrung-2000-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/54749/54749/vinfast-vsmart-000004370-54749-DaNang-MienTrung-1994-nu-vinfast-vsmart-1.wav,2245,8530,3
datasets/ZaloAI2020/dataset/490/490-F-35/16k_490-12.wav,datasets/ZaloAI2020/dataset/490/490-F-35/16k_490-6.wav,datasets/VinBigdata/dataset/53197/53197/vinfast-vsmart-000004017-53197-VinhPhuc-MienTrung-2002-nu-vinfast-vsmart-1.wav,34051,11061,3
datasets/VinBigdata/dataset/50064/50064/vinfast-vsmart-000000728-50064-QuangNgai-MienTrung-1992-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/50064/50064/vinfast-vsmart-000001446-50064-QuangNgai-MienTrung-1992-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/716/716-M-35/16k_716-9.wav,7096,15833,3
datasets/VinBigdata/dataset/Aitam/Aitam/vinfast-vsmart-000005510-Aitam-QuangNgai-MienTrung-1997-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Aitam/Aitam/vinfast-vsmart-000002643-Aitam-QuangNgai-MienTrung-1997-nu-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/59/59-F-29/16k_59-15.wav,6764,20806,3
datasets/VinBigdata/dataset/Anhltn/Anhltn/vinfast-vsmart-000000354-Anhltn-HaNoi-MienTrung-1975-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Anhltn/Anhltn/vinfast-vsmart-000010124-Anhltn-HaNoi-MienTrung-1975-nu-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/428/428-M-25/16k_428-27.wav,1190,31839,3
datasets/ZaloAI2020/dataset/486/486-F-33/16k_486-21.wav,datasets/ZaloAI2020/dataset/486/486-F-33/16k_486-11.wav,datasets/VinBigdata/dataset/54595/54595/vinfast-vsmart-000004513-54595-QuangNgai-MienTrung-1991-nu-vinfast-vsmart-1.wav,3063,4393,3
datasets/ZaloAI2020/dataset/491/491-M-25/16k_491-6.wav,datasets/ZaloAI2020/dataset/491/491-M-25/16k_491-21.wav,datasets/VinBigdata/dataset/53766/53766/vinfast-vsmart-000004935-53766-PhuYen-MienTrung-2002-nam-vinfast-vsmart-1.wav,5188,20899,3
datasets/VinBigdata/dataset/51500/51500/vinfast-vsmart-000000311-51500-NgheAn-MienTrung-2002-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/51500/51500/vinfast-vsmart-000001600-51500-NgheAn-MienTrung-2002-nu-vinfast-vsmart.wav,datasets/VinBigdata/dataset/52027/52027/vinfast-vsmart-000005250-52027-PhuYen-MienTrung-2002-nam-vinfast-vsmart-1.wav,592,4262,3
datasets/ZaloAI2020/dataset/490/490-F-35/16k_490-9.wav,datasets/ZaloAI2020/dataset/490/490-F-35/16k_490-13.wav,datasets/VinBigdata/dataset/Baynt_in_1811/Baynt_in_1811/vinfast-vsmart-000003154-Baynt_in_1811-CanTho-MienNam-1944-nu-vinfast-vsmart.wav,851,3891,3
datasets/VinBigdata/dataset/Bint_in_1811/Bint_in_1811/vinfast-vsmart-000009799-Bint_in_1811-CanTho-MienNam-1945-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Bint_in_1811/Bint_in_1811/vinfast-vsmart-000003467-Bint_in_1811-CanTho-MienNam-1945-nu-vinfast-vsmart.wav,datasets/ZaloAI2020/dataset/607/607-M-35/16k_607-14.wav,13605,4455,3
datasets/ZaloAI2020/dataset/754/754-M-30/16k_754-10.wav,datasets/ZaloAI2020/dataset/754/754-M-30/16k_754-21.wav,datasets/ZaloAI2020/dataset/648/648-M-29/16k_648-25.wav,5244,22534,3
datasets/ZaloAI2020/dataset/465/465-F-27/16k_465-33.wav,datasets/ZaloAI2020/dataset/465/465-F-27/16k_465-14.wav,datasets/ZaloAI2020/dataset/45/45-F-25/16k_45-16.wav,11090,23027,3
datasets/ZaloAI2020/dataset/735/735-F-35/16k_735-9.wav,datasets/ZaloAI2020/dataset/735/735-F-35/16k_735-5.wav,datasets/ZaloAI2020/dataset/762/762-M-30/16k_762-6.wav,3100,270,3
datasets/ZaloAI2020/dataset/643/643-M-35/16k_643-14.wav,datasets/ZaloAI2020/dataset/643/643-M-35/16k_643-18.wav,datasets/VinBigdata/dataset/51129/51129/vinfast-vsmart-000002874-51129-DakNong-MienTrung-2002-nu-vinfast-vsmart-1.wav,27766,453,3
datasets/VinBigdata/dataset/Banglab_cr_712/Banglab_cr_712/vinfast-vsmart-000001783-Banglab_cr_712-HaNoi-MienBac-1999-nam-vinfast-vsmart.wav,datasets/VinBigdata/dataset/Banglab_cr_712/Banglab_cr_712/vinfast-vsmart-000004341-Banglab_cr_712-HaNoi-MienBac-1999-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/51624/51624/vinfast-vsmart-000000998-51624-BinhDinh-MienTrung-2002-nu-vinfast-vsmart.wav,540,5907,3
datasets/VinBigdata/dataset/47369/47369/vinfast-vsmart-000001168-47369-BinhDinh-MienTrung-2001-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/47369/47369/vinfast-vsmart-000005831-47369-BinhDinh-MienTrung-2001-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Bngoc/Bngoc/vinfast-vsmart-000004226-Bngoc-HaNoi-MienTrung-1998-nu-vinfast-vsmart-1.wav,66,298,3
datasets/ZaloAI2020/dataset/467/467-M-37/16k_467-13.wav,datasets/ZaloAI2020/dataset/467/467-M-37/16k_467-16.wav,datasets/ZaloAI2020/dataset/478/478-M-28/16k_478-32.wav,5612,2376,3
datasets/ZaloAI2020/dataset/653/653-M-33/16k_653-9.wav,datasets/ZaloAI2020/dataset/653/653-M-33/16k_653-13.wav,datasets/VinBigdata/dataset/Binhpt_cf_2612/Binhpt_cf_2612/vinfast-vsmart-000004277-Binhpt_cf_2612-HaNoi-MienBac-1950-nu-vinfast-vsmart-1.wav,8543,14452,3
datasets/VinBigdata/dataset/53414/53414/vinfast-vsmart-000000040-53414-QuangNam-MienTrung-1991-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/53414/53414/vinfast-vsmart-000003610-53414-QuangNam-MienTrung-1991-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/51884/51884/vinfast-vsmart-000004829-51884-PhuYen-MienTrung-2002-nu-vinfast-vsmart-1.wav,12780,2072,3
datasets/ZaloAI2020/dataset/459/459-F-31/16k_459-18.wav,datasets/ZaloAI2020/dataset/459/459-F-31/16k_459-4.wav,datasets/VinBigdata/dataset/Bicha/Bicha/vinfast-vsmart-000006518-Bicha-DaNang-MienTrung-1975-nam-vinfast-vsmart-1.wav,12636,4484,3
datasets/ZaloAI2020/dataset/574/574-M-29/16k_574-32.wav,datasets/ZaloAI2020/dataset/574/574-M-29/16k_574-9.wav,datasets/ZaloAI2020/dataset/739/739-F-29/16k_739-4.wav,1081,324672,3
datasets/VinBigdata/dataset/47418/47418/vinfast-vsmart-000002791-47418-BinhDinh-MienTrung-2001-nu-vinfast-vsmart.wav,datasets/VinBigdata/dataset/47418/47418/vinfast-vsmart-000000046-47418-BinhDinh-MienTrung-2001-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/50972/50972/vinfast-vsmart-000003956-50972-NgheAn-MienTrung-2002-nu-vinfast-vsmart-1.wav,58699,86,3
datasets/ZaloAI2020/dataset/495/495-M-35/16k_495-2.wav,datasets/ZaloAI2020/dataset/495/495-M-35/16k_495-20.wav,datasets/ZaloAI2020/dataset/452/452-M-28/16k_452-69.wav,2308,76,3
datasets/ZaloAI2020/dataset/629/629-F-24/16k_629-9.wav,datasets/ZaloAI2020/dataset/629/629-F-24/16k_629-5.wav,datasets/ZaloAI2020/dataset/443/443-F-30/16k_443-35.wav,116,3948,3
datasets/ZaloAI2020/dataset/706/706-M-41/16k_706-32.wav,datasets/ZaloAI2020/dataset/706/706-M-41/16k_706-7.wav,datasets/VinBigdata/dataset/54291/54291/vinfast-vsmart-000002975-54291-GiaLai-MienTrung-2002-nu-vinfast-vsmart-1.wav,35839,14669,3
datasets/VinBigdata/dataset/50972/50972/vinfast-vsmart-000001951-50972-NgheAn-MienTrung-2002-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/50972/50972/vinfast-vsmart-000004353-50972-NgheAn-MienTrung-2002-nu-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/439/439-F-38/16k_439-9.wav,118,207,3
datasets/VinBigdata/dataset/49174/49174/vinfast-vsmart-000001342-49174-BinhDinh-MienTrung-2001-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/49174/49174/vinfast-vsmart-000000156-49174-BinhDinh-MienTrung-2001-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/53732/53732/vinfast-vsmart-000000299-53732-DakLak-MienTrung-2002-nam-vinfast-vsmart-1.wav,167,37,3
datasets/ZaloAI2020/dataset/48/48-M-34/16k_48-10.wav,datasets/ZaloAI2020/dataset/48/48-M-34/16k_48-4.wav,datasets/VinBigdata/dataset/49940/49940/vinfast-vsmart-000004363-49940-ThuaThienHue-MienTrung-2000-nu-vinfast-vsmart-1.wav,12190,657,3
datasets/VinBigdata/dataset/Caovinhdung/Caovinhdung/vinfast-vsmart-000004078-Caovinhdung-QuangTri-MienTrung-1950-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Caovinhdung/Caovinhdung/vinfast-vsmart-000004903-Caovinhdung-QuangTri-MienTrung-1950-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/437/437-F-27/16k_437-21.wav,16994,3362,3
datasets/VinBigdata/dataset/47510/47510/vinfast-vsmart-000006136-47510-PhuYen-MienTrung-1992-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/47510/47510/vinfast-vsmart-000002263-47510-PhuYen-MienTrung-1992-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/756/756-M-29/16k_756-11.wav,986,57128,3
datasets/VinBigdata/dataset/51736/51736/vinfast-vsmart-000004054-51736-DaNang-MienTrung-2002-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/51736/51736/vinfast-vsmart-000002883-51736-DaNang-MienTrung-2002-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Boy/Boy/vinfast-vsmart-000003512-Boy-DaNang-MienTrung-2001-nam-vinfast-vsmart-1.wav,885,12330,3
datasets/VinBigdata/dataset/Caovinhdung/Caovinhdung/vinfast-vsmart-000004078-Caovinhdung-QuangTri-MienTrung-1950-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Caovinhdung/Caovinhdung/vinfast-vsmart-000001625-Caovinhdung-QuangTri-MienTrung-1950-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/665/665-F-26/16k_665-5.wav,24654,24869,3
datasets/ZaloAI2020/dataset/7/7-F-40/16k_7-14.wav,datasets/ZaloAI2020/dataset/7/7-F-40/16k_7-11.wav,datasets/ZaloAI2020/dataset/477/477-M-25/16k_477-26.wav,9226,43701,3
